Refcode    FHe,T(-)   Density(g/cm3)   PoreVolume(cm3/g)   SAC,T(A2) SAC,T(m2/g) SAC,T(m2/cm3)
NASZOW     0.571251     0.774     0.7384     1081.738365  410.812168  317.826020
NASZUC     0.728198     0.535     1.3606     7498.676816  4271.662791  2286.281781
NATBAL     0.735191     0.498     1.4765     7064.245536  4024.186605  2003.739922
NATBIT     0.399612     1.209     0.3305     208.819287  59.148794  71.523557
NATCIX01     0.663449     0.754     0.8804     14119.536022  2772.702234  2089.453663
NATCIX     0.654887     0.769     0.8516     13180.156928  2588.233105  1990.264883
NATPON     0.438394     0.979     0.4478     1365.732407  475.726398  465.777574
NATYAK01     0.39388     1.319     0.2987     251.748860  90.164131  118.902726
NATYAK     0.381884     1.350     0.2829     255.256354  81.262528  109.693856
NAVBAQ01     0.190826     1.091     0.1749     39.908927  14.136595  15.427354
NAVBAQ     0.194591     1.071     0.1817     141.987040  25.147422  26.927155
NAVBIX     0.372277     1.278     0.2912     2097.996952  275.100342  351.638815
NAVDEV     0.145933     1.143     0.1277     251.941793  68.267256  78.009884
NAVDIZ     0.336762     0.890     0.3782     826.361599  281.774892  250.895107
NAVJAW01     0.691027     1.171     0.5900     8833.886898  1184.227208  1386.887546
NAVJAW     0.710234     1.175     0.6043     8852.377781  1186.706004  1394.669681
NAVJOM     0.464477     1.163     0.3993     3837.483412  806.502000  938.220687
NAVKED     0.216683     1.537     0.1410     241.257388  23.487573  36.103112
NAVKIH     0.203935     1.593     0.1280     82.693343  7.934128  12.642953
NAVKON     0.212341     1.551     0.1369     176.597999  17.104314  26.536168
NAVRIO     0.29299     1.338     0.2190     287.216794  72.899713  97.549178
NAWPAC     0.142676     1.650     0.0864     1.628101  0.276875  0.456968
NAWPEG     0.139014     1.479     0.0940     30.623529  9.400484  13.904132
NAWRIP     0.187249     1.293     0.1448     282.436343  52.000291  67.248531
NAXGUP     0.432357     1.054     0.4101     2144.196678  607.792490  640.811659
NAXVOY01     0.276181     1.398     0.1976     398.633575  97.201470  135.846538
NAXVOY02     0.280382     1.392     0.2015     438.341675  106.883760  148.754801
NAXVOY03     0.275226     1.403     0.1962     374.434735  91.300906  128.060191
NAXVOY04     0.28216     1.388     0.2033     446.749078  108.933793  151.184151
NAYBUK     0.244735     1.266     0.1934     91.398529  22.563702  28.557854
NAYGUR     0.493998     1.028     0.4805     3872.407202  1041.633404  1070.989125
NAYRIP     0.209214     2.665     0.0785     128.718292  11.053880  29.458454
NAZHIH     0.553325     0.942     0.5875     2849.288620  903.334641  850.756689
NAZVUH     0.0762694     1.869     0.0408     66.496549  11.957763  22.350437
NAZZEV     0.461744     1.215     0.3801     3424.865192  526.830590  640.017452
NEBHOT     0.703331     0.719     0.9780     10481.109301  2863.733493  2059.481921
NEBLOY     0.585439     0.905     0.6471     874.682000  453.682751  410.472730
NEBNIS     0.264773     1.480     0.1789     772.934138  201.915946  298.834868
NEBQOD     0.211093     1.828     0.1155     243.531935  22.739806  41.559031
NEBROD     0.166579     1.351     0.1233     823.971423  126.595708  171.093802
NEBTAS     0.373702     1.394     0.2681     940.308246  157.451642  219.508262
NEBVOF     0.209565     1.464     0.1432     70.867636  23.084726  33.785348
NEBWOH     0.335496     0.988     0.3397     462.777337  104.217931  102.929833
NECBUS     0.429367     1.018     0.4217     139.703547  30.444891  31.000562
NECDUV     0.207185     1.547     0.1339     630.674172  122.306059  189.256781
NECFIL     0.247376     1.623     0.1524     190.439660  36.408931  59.097173
NEDBEE     0.246368     1.308     0.1883     50.037807  15.925464  20.832721
NEDKAL     0.153688     2.583     0.0595     51.535152  7.130588  18.414896
NEDTUM     0.525795     1.091     0.4820     2425.903884  446.092551  486.622598
NEFKIV     0.346937     2.639     0.1315     1890.468572  204.255697  538.929110
NEFZOQ     0.203628     1.062     0.1918     61.726699  18.448523  19.587756
NEFZUU     0.662436     0.889     0.7453     2121.274861  834.432565  741.629044
NEGDAF     0.282857     0.942     0.3002     3016.189072  546.118660  514.631289
NEGDEJ     0.286435     1.392     0.2058     580.817275  71.887665  100.041219
NEGKIW     0.408191     1.221     0.3342     1510.377855  525.527734  641.820492
NEGKOC     0.372091     1.245     0.2989     1076.112045  374.427314  466.136652
NEGKUI     0.397752     1.209     0.3290     1518.792429  528.455539  638.944597
NEGLUJ     0.408281     1.213     0.3365     1612.824297  561.173414  680.832760
NEGMIY     0.40599     1.188     0.3416     1618.355648  570.785964  678.334499
NEGMOC     0.142867     1.613     0.0886     11.876475  1.536891  2.479282
NEGXUV     0.221501     1.388     0.1596     1589.634066  336.885228  467.530949
NEGZUW     0.250431     1.753     0.1429     1217.735315  112.758525  197.651474
NEHCAG     0.372845     1.285     0.2901     1624.440423  307.556157  395.250610
NEHGOZ     0.492361     0.991     0.4967     5065.252500  953.443748  945.199194
NEHGUF     0.493694     0.996     0.4957     6439.062120  909.029242  905.291284
NEHHAM     0.493982     0.996     0.4959     5007.828623  942.634724  939.067105
NEHKUI     0.364057     1.410     0.2582     85.303912  22.313433  31.459685
NEHMET     0.547332     1.334     0.4103     700.605303  137.544642  183.486511
NEHNEV01     0.209799     1.382     0.1518     232.132615  57.048905  78.861148
NEHNEV     0.55658     0.975     0.5711     3143.688171  1158.889069  1129.452270
NEHYEE     0.68725     0.610     1.1262     4813.115775  3523.678689  2150.197478
NEHYII     0.692437     0.615     1.1267     4811.110161  3525.499786  2166.696649
NEHZEF     0.345037     1.411     0.2445     546.310017  127.280391  179.585584
NEHZIK     0.391249     1.202     0.3256     5316.533834  736.459693  884.893488
NEJYIM     0.22735     1.309     0.1737     859.259472  149.761700  196.000736
NEJZEJ     0.257459     1.415     0.1820     443.225106  107.878208  152.598560
NEKBEL     0.191252     1.693     0.1130     319.634459  50.764453  85.927036
NEKCIS     0.649637     0.966     0.6726     9172.814509  1479.788135  1429.264838
NEKTEE     0.265977     1.230     0.2162     122.574370  21.298322  26.199943
NEKWAC     0.129995     1.709     0.0761     48.606386  7.865273  13.438175
NELMAT     0.566515     0.949     0.5970     4998.522610  1536.721782  1458.224377
NEMYUA     0.348106     1.270     0.2741     533.782568  154.709195  196.445198
NENBUF     0.610724     0.846     0.7219     7240.182915  1713.126378  1449.242920
NENYAJ     0.330905     1.443     0.2292     245.180893  40.871493  58.995482
NEPDAP01     0.217198     1.402     0.1550     125.147901  26.743734  37.484746
NEPDAP     0.214944     1.398     0.1538     124.554261  26.693254  37.306937
NEPGAT     0.276011     1.787     0.1544     522.359426  109.658215  196.002832
NEPHEV02     0.225336     1.404     0.1605     27.825666  3.801237  5.336771
NEPHEV     0.696022     0.698     0.9976     6358.455622  2605.867035  1818.109523
NEPHIZ     0.288504     1.241     0.2326     293.209967  60.082686  74.533602
NEPHOG     0.464437     0.627     0.7407     8027.326802  2669.602063  1673.957263
NEPNIG     0.309577     1.440     0.2149     714.359488  172.472827  248.435853
NEPSAD     0.460849     0.922     0.4998     1.486511  0.446673  0.411863
NEPWEK     0.36006     1.129     0.3189     1235.164460  359.825901  406.212020
NEQDES     0.378632     1.665     0.2275     1042.041757  194.827788  324.299581
NEQDET     0.219816     1.229     0.1788     226.217686  37.291628  45.842805
NEQFAR     0.199794     1.286     0.1554     25.160304  4.806967  6.181540
NEQVOX     0.271847     1.482     0.1834     153.363703  28.326042  41.987330
NERCEU     0.235143     1.433     0.1641     293.210180  74.854446  107.240191
NERLOL     0.589151     0.822     0.7170     4017.407121  1235.627577  1015.281446
NERMON     0.129738     2.064     0.0629     523.069944  71.110464  146.760655
NERNIH     0.496791     1.055     0.4711     3904.077522  839.909683  885.701857
NERVEL     0.267528     1.412     0.1894     501.835830  89.646555  126.620272
NERVIP     0.256296     1.421     0.1804     426.809820  76.244117  108.310620
NESDOG     0.564189     0.838     0.6735     4573.951726  1032.790764  865.107114
NESHEA     0.0750522     1.705     0.0440     70.221317  8.231912  14.038194
NESHOK     0.566083     0.882     0.6421     7066.264948  1543.769183  1360.938632
NESVIT     0.339946     1.203     0.2826     597.881606  123.438739  148.466450
NETGEZ     0.375096     1.414     0.2653     317.119510  80.326827  113.554411
NETGID     0.370726     1.251     0.2964     358.912905  106.173386  132.799546
NETGOJ     0.382435     1.437     0.2662     400.471822  101.513210  145.832809
NETGUP     0.141426     1.851     0.0764     29.137638  3.388634  6.272969
NETHAW     0.143734     1.732     0.0830     37.626816  4.768898  8.259539
NETHIE     0.370695     1.373     0.2700     327.741936  87.152764  119.656403
NETSIQ     0.189045     1.709     0.1106     18.182165  2.790070  4.767431
NETSUD     0.423505     1.230     0.3443     2419.256296  695.660363  855.795568
NETVEO     0.225119     1.289     0.1746     74.266702  9.740745  12.557569
NETVOY     0.270254     1.287     0.2099     453.906087  83.948615  108.063380
NETXEQ     0.374628     1.515     0.2472     3608.471832  883.347183  1338.566650
NETYIV01     0.655823     0.783     0.8376     9360.784155  2070.481513  1621.099053
NETYIV     0.654026     0.781     0.8374     9315.054050  2070.176426  1616.816522
NEVJEF     0.272864     1.698     0.1607     671.081606  100.534997  170.749850
NEVLAC     0.52952     1.538     0.3443     4451.693460  839.715528  1291.426731
NEVLAD     0.5348     1.550     0.3450     4807.478606  906.826688  1405.551761
NEVPOU     0.399521     1.293     0.3091     1893.459392  423.182053  547.045727
NEVVAM01     0.509341     1.423     0.3578     3021.816408  700.751137  997.461464
NEVVAM02     0.498984     1.424     0.3504     2998.137281  695.260011  990.042041
NEVVER     0.259912     1.274     0.2040     800.164911  89.155508  113.599437
NEVVIU01     0.470976     1.464     0.3217     3929.080452  607.428827  889.205891
NEVVIU02     0.478666     1.458     0.3284     4041.825360  624.858989  910.754691
NEVVIU     0.472245     1.457     0.3242     3992.164757  617.181548  899.115573
NEVVIV     0.1509     1.370     0.1102     17.741019  2.773539  3.798820
NEWROY     0.35216     1.967     0.1790     413.360726  80.641633  158.625266
NEWRUE     0.35153     1.712     0.2053     580.701448  100.612937  172.272038
NEXKEI     0.171026     1.413     0.1210     70.369961  15.587336  22.028818
NEXLUZ     0.171068     1.419     0.1206     12.232763  2.544000  3.609526
NEXQOX     0.392702     1.150     0.3415     3373.960007  698.889322  803.594871
NEXQUD     0.333259     1.376     0.2421     2415.177521  149.353755  205.567825
NEXRUG     0.842454     0.358     2.3541     12754.403254  6732.396087  2409.302713
NEXXIZ     0.467852     0.886     0.5282     1520.144317  813.438338  720.498712
NEYBEZ     0.367533     1.537     0.2391     371.357535  73.224598  112.565579
NEYREO     0.169089     1.297     0.1304     156.069298  34.694987  44.984609
NEYRIS     0.179008     1.280     0.1398     191.269103  42.520079  54.436825
NEYXIA     0.672186     0.743     0.9052     6308.089762  1436.008722  1066.343824
NEYYOG     0.260881     2.299     0.1135     3586.939162  228.171581  524.514262
NEZKOU     0.109757     1.576     0.0697     92.452334  10.442369  16.452177
NEZRUG     0.189462     1.458     0.1300     6.114443  1.325528  1.932462
NIBLES     0.461127     1.348     0.3420     2483.973181  636.988694  858.893618
NIBLIW     0.467199     1.286     0.3634     716.392661  161.106176  207.122715
NIBNAO     0.788715     0.780     1.0116     4064.996310  1682.675488  1311.911524
NIBROH     0.122874     1.632     0.0753     14.658418  2.181201  3.559250
NIBWUS     0.283843     1.307     0.2172     723.102388  169.021824  220.846030
NICHOC10     0.508239     0.984     0.5167     2193.638339  998.719889  982.449631
NICLIU     0.248832     1.097     0.2267     1378.399412  253.093388  277.768528
NICZAA01     0.493802     1.059     0.4663     1091.121709  181.331839  192.008582
NIDCIP     0.61992     0.900     0.6887     6164.068459  1935.869185  1742.509541
NIDFAI     0.375102     1.167     0.3213     1636.638156  491.468711  573.723354
NIDFIR     0.449483     1.044     0.4307     1181.238134  251.044170  261.967749
NIDFOW     0.230425     2.328     0.0990     364.850842  55.134496  128.345008
NIDGAJ     0.240427     2.324     0.1034     69.579451  9.506645  22.094824
NIDZIL     0.230582     1.144     0.2016     6.087849  1.110106  1.269756
NIFNEX     0.134233     1.454     0.0923     220.939250  47.738134  69.428292
NIFNUN     0.404228     1.607     0.2515     1723.812686  421.258198  676.954255
NIFSIF     0.173956     1.459     0.1193     516.978062  96.365961  140.571099
NIFSUT     0.536985     0.908     0.5914     3926.815329  1082.296823  982.644723
NIFXIM     0.755869     0.698     1.0836     5203.363138  2321.770758  1619.550344
NIGBOW     0.71555     0.647     1.1053     7365.248582  2317.172064  1500.118565
NIGLOH     0.300134     1.243     0.2414     1302.071581  259.826261  323.058870
NIGNUP     0.263878     1.728     0.1527     978.959369  133.610645  230.888267
NIGPAW     0.65588     0.836     0.7848     1484.521204  1054.633052  881.337700
NIGPEZ     0.250762     1.617     0.1551     38.239979  9.806711  15.853898
NIGPID     0.263813     1.571     0.1680     77.700808  19.926512  31.295799
NIGPOJ     0.269     1.544     0.1743     82.324931  21.112377  32.591963
NIHBEM01     0.262645     1.741     0.1509     447.048871  85.438996  148.706574
NIHBEM02     0.277422     1.703     0.1629     720.406164  137.682440  234.456325
NIHBEM     0.253188     1.764     0.1435     367.592005  70.253374  123.923473
NIHBIQ01     0.296381     1.655     0.1791     855.585325  163.517583  270.617537
NIHBIQ02     0.305747     1.629     0.1877     1057.040959  202.019340  328.991992
NIHBIQ     0.291973     1.670     0.1749     810.651826  154.929992  258.665310
NIHWIN     0.933262     0.193     4.8354     9499.445026  6344.116692  1224.450202
NIJJAR     0.528134     0.820     0.6445     5200.393678  1586.007900  1299.740646
NIJKEZ     0.274656     1.202     0.2285     176.469368  40.494556  48.671935
NIJNEC     0.321708     1.035     0.3109     496.296620  166.756422  172.550702
NIJTOP01     0.731836     0.515     1.4215     4883.250723  3709.027770  1909.465538
NIJTOP     0.742311     0.506     1.4659     4912.190396  3731.008630  1889.283289
NIJVEJ     0.487064     1.138     0.4278     1987.035839  369.968849  421.197336
NIJZIP     0.335565     1.538     0.2182     1934.979364  542.149747  833.694638
NIKQEF     0.800768     0.465     1.7233     16806.245515  5862.020257  2723.977027
NIKVAH     0.545044     1.405     0.3880     5289.028493  626.904718  880.591854
NIKYUC01     0.274945     1.712     0.1606     627.336758  119.895220  205.219037
NIKYUC02     0.286791     1.673     0.1714     807.297044  154.288833  258.131391
NIKYUC     0.267276     1.732     0.1543     535.187643  102.283884  177.126631
NIKZAJ01     0.240651     1.796     0.1340     190.518952  36.411563  65.409330
NIKZAJ02     0.25375     1.766     0.1437     320.640354  61.280078  108.242102
NIKZAJ     0.233092     1.813     0.1285     151.787579  29.009308  52.607452
NIKZEN01     0.271716     1.726     0.1574     568.800109  108.707824  187.634492
NIKZEN02     0.27712     1.700     0.1630     717.899571  137.203385  233.299457
NIKZEN     0.268928     1.742     0.1544     509.590472  97.391809  169.610391
NILDUJ     0.548061     0.914     0.5993     2213.243917  813.721848  744.089665
NILHOF     0.311532     1.137     0.2741     720.455812  105.597629  120.029250
NILLEA     0.310773     1.286     0.2417     475.527125  141.604207  182.089745
NILMAY     0.384451     1.317     0.2920     124.995950  37.497427  49.367245
NILNON     0.282245     1.235     0.2285     256.775017  74.319052  91.786778
NILQOQ     0.33727     1.716     0.1965     1202.784738  243.649878  418.144008
NIMDIY     0.201717     2.365     0.0853     61.948031  7.144529  16.895419
NIMGOH     0.202682     1.362     0.1488     337.798476  80.434045  109.541422
NIMJUP     0.712907     0.770     0.9257     13947.558973  2798.751850  2155.461734
NIMKAW     0.312467     1.335     0.2341     1628.864275  303.869476  405.591852
NIMLAZ     0.518574     1.165     0.4450     4818.081409  701.817449  817.886672
NIMPII     0.226533     2.296     0.0987     1002.389859  120.756914  277.280104
NIMTEI     0.482243     1.058     0.4557     997.868255  259.091900  274.183113
NIMZEP     0.18988     1.176     0.1615     10.305042  2.205413  2.593447
NIMZIT     0.289414     1.180     0.2453     448.471023  59.093400  69.706573
NINBAO     0.812131     0.387     2.0974     7263.235072  3444.302654  1333.692254
NINBOD     0.326045     1.078     0.3025     380.013147  104.824851  112.975198
NINBUJ     0.425054     0.991     0.4289     1444.641269  297.543397  294.847834
NINDEV     0.231689     1.321     0.1754     172.044060  58.655126  77.465466
NINDEW     0.155806     1.243     0.1254     552.858846  77.869918  96.768258
NINDIA     0.261575     1.106     0.2364     888.702186  117.756760  130.293748
NINHIE     0.273013     1.391     0.1963     633.670859  155.828274  216.742391
NINHOK     0.237425     1.326     0.1791     471.492324  122.867000  162.921853
NINHUQ     0.603672     0.918     0.6578     5461.583942  1343.077697  1232.473643
NINJAY     0.607771     0.876     0.6940     5363.337373  1397.641362  1223.990984
NINVIQ     0.346932     1.218     0.2848     558.894471  156.121709  190.183195
NIPFUQ     0.378618     1.209     0.3133     1492.687861  283.257653  342.328204
NIPJUU     0.222654     1.736     0.1282     122.002189  21.484011  37.302858
NIPREL     0.14593     1.780     0.0820     7.742133  2.135798  3.801520
NIPRIP     0.474802     1.217     0.3900     3003.101914  552.304152  672.355757
NIPVOX01     0.292013     1.250     0.2336     1158.156034  278.130255  347.717704
NIPVOX     0.291333     1.283     0.2270     1040.452954  249.863953  320.675147
NIQDEZ     0.352491     1.327     0.2657     1369.551250  239.034532  317.165088
NIQGIF     0.182358     1.726     0.1056     158.987277  25.990707  44.864130
NIQSEO     0.586816     1.053     0.5571     7302.188748  1217.833809  1282.892923
NIQXUH     0.319956     1.313     0.2436     1361.420331  219.000853  287.609368
NIRBOG     0.199159     1.095     0.1818     91.948360  16.291243  17.844603
NIRPIQ     0.731136     1.060     0.6895     3668.254995  1111.135742  1178.285340
NIRXUH     0.351679     1.421     0.2474     475.478573  103.845402  147.613089
NISPEL     0.492599     1.222     0.4033     1295.462475  614.513176  750.660980
NISPEN     0.582102     1.104     0.5271     5816.809808  1616.649603  1785.312957
NISPIP     0.32845     1.533     0.2143     159.404292  22.684417  34.775326
NISPUD     0.556996     1.111     0.5014     3873.111333  762.084909  846.590872
NISQAK     0.452006     1.123     0.4024     4934.257690  795.601514  893.765869
NISZAQ     0.524212     1.266     0.4140     4679.041637  1121.155641  1419.495512
NITJOQ     0.459288     1.493     0.3076     1759.650436  302.646429  451.940674
NIVNIQ     0.219591     1.596     0.1376     246.829792  71.728199  114.502930
NIVXIC     0.231621     1.245     0.1860     461.412943  88.349791  110.028652
NIWYAV     0.591782     1.174     0.5042     6387.227149  891.104744  1045.978423
NIWYEZ     0.635355     0.972     0.6536     9751.091958  960.081163  933.233952
NIWYID     0.496809     1.247     0.3983     1233.224907  296.075385  369.289513
NIXBUS     0.605168     1.061     0.5704     3998.395236  1324.472962  1405.242154
NIXQIV     0.242615     1.458     0.1664     60.632597  21.165075  30.859761
NIXSIZ     0.131107     1.602     0.0818     62.069475  11.445592  18.334337
NIXYOK     0.119236     1.243     0.0959     124.053021  37.082033  46.108397
NIYCUV     0.313679     2.454     0.1278     14.215165  1.474830  3.619429
NIYDUV     0.251195     1.083     0.2319     88.670430  22.409659  24.271292
NIYNOA     0.430306     1.111     0.3872     267.837480  70.305434  78.136450
NIYPAO     0.146639     1.526     0.0961     12.892800  2.381834  3.634156
NIZCEG     0.146354     1.388     0.1055     3.523454  0.738114  1.024147
NIZCIK     0.290556     1.149     0.2528     103.738387  28.089185  32.277968
NIZDAE     0.617253     0.704     0.8772     5266.747859  2203.413024  1550.537083
NIZDEI     0.229649     1.422     0.1615     843.482841  149.286393  212.287578
NIZNAN     0.482333     1.204     0.4007     747.441743  221.724829  266.904959
NIZNIV     0.127487     1.932     0.0660     196.203131  19.201870  37.106681
NIZPOB     0.369124     1.135     0.3253     191.558829  71.987415  81.686758
NIZQEU     0.252561     1.230     0.2054     856.248481  104.979859  129.101479
NIZQOD     0.580416     0.894     0.6489     6092.793849  1997.799735  1786.834342
NOBQEB     0.207317     1.202     0.1725     511.787719  95.329927  114.589292
NOCBUC     0.344815     1.491     0.2312     1047.583804  262.894956  392.034367
NOCHET     0.333471     2.204     0.1513     1194.760384  187.027806  412.157500
NOCHUJ     0.573336     0.871     0.6584     2290.436868  605.562871  527.312985
NOCJIZ     0.137288     1.431     0.0959     3.283946  1.096216  1.569062
NOCJUL     0.448072     1.072     0.4181     1675.450646  407.449319  436.624382
NOCLOG     0.353891     1.149     0.3079     4901.968101  623.335793  716.468553
NOCYIN     0.541856     0.855     0.6340     2408.992949  929.998179  794.858716
NODHUM     0.195315     1.264     0.1545     12.384328  3.099947  3.918316
NODKAT     0.385615     1.201     0.3211     307.162418  75.377926  90.520084
NODKUN     0.737761     0.765     0.9647     8044.175649  2413.509185  1845.750757
NOFDUI     0.351842     1.212     0.2904     448.882543  147.339561  178.505822
NOFMIG01     0.185242     1.616     0.1147     1136.819737  133.851371  216.237823
NOFMIG     0.190106     1.617     0.1175     1129.777928  133.022254  215.141186
NOFQEG     0.232055     1.567     0.1481     341.251659  56.231074  88.107100
NOGCES     0.362119     1.033     0.3505     288.777316  99.628473  102.922392
NOGSIL     0.242572     1.252     0.1937     59.824035  14.889632  18.648915
NOGYAK     0.224892     1.235     0.1821     19.801779  3.369179  4.160838
NOGYIS     0.413804     1.191     0.3474     611.789433  97.244473  115.834295
NOHBUJ     0.265592     1.294     0.2052     774.282885  155.446460  201.147228
NOHDIY     0.529682     1.007     0.5258     5871.295148  1340.576353  1350.412496
NOHFOG     0.33337     1.836     0.1816     732.282108  141.651346  260.105257
NOHFUM     0.434987     1.449     0.3001     3642.900119  701.218637  1016.374411
NOHHEZ     0.209516     1.523     0.1376     351.098172  75.900046  115.580328
NOHSUZ     0.668658     0.731     0.9144     3852.326897  1584.494033  1158.619765
NOHWAK     0.433122     1.478     0.2931     1107.094945  213.628512  315.661537
NOHYOZ     0.148979     1.313     0.1135     15.839636  4.668619  6.129792
NOJCAR01     0.258109     1.013     0.2548     218.040986  59.836411  60.607384
NOJCAR     0.272528     0.987     0.2761     439.523376  120.617237  119.055381
NOJCAS     0.165448     1.607     0.1029     3.843672  0.875439  1.407076
NOJFEY     0.507888     0.929     0.5467     1803.539457  393.961048  365.961771
NOJVEO     0.212818     1.273     0.1672     46.450399  7.288674  9.278221
NOJXUG     0.096848     1.281     0.0756     219.867411  67.166186  86.053273
NOJYIV     0.113594     1.399     0.0812     203.590299  55.641610  77.845960
NOJYOB     0.222327     1.327     0.1675     217.693976  50.199895  66.621308
NOKLIJ     0.337165     1.537     0.2194     3796.131900  397.382437  610.755115
NOLPAH     0.379416     1.069     0.3551     827.358677  222.114560  237.355092
NOLRIR     0.198835     1.612     0.1234     372.497458  38.878886  62.669533
NOLTUD     0.186235     1.447     0.1287     34.621380  5.979788  8.651986
NOLVER     0.395705     1.945     0.2034     1402.423323  259.872054  505.518944
NOMPUC01     0.333918     1.270     0.2630     333.491541  95.301618  120.988819
NOMPUC     0.346811     1.265     0.2742     384.980394  110.586797  139.882729
NOMQAJ01     0.34866     1.317     0.2648     455.904977  112.093884  147.584892
NOMQUB     0.540914     0.984     0.5499     7544.478859  1395.536522  1372.828613
NOMVER     0.470453     1.013     0.4646     1765.628666  493.237631  499.439653
NOMVIV     0.381573     1.256     0.3038     655.000224  112.147727  140.872072
NONKOQ     0.221354     1.326     0.1669     36.591726  7.089007  9.401210
NOPKAG     0.224899     1.769     0.1272     1092.483137  69.781711  123.425181
NOPQUG     0.369656     1.119     0.3305     596.215577  175.238579  196.008676
NOPXIB     0.226658     1.716     0.1321     1236.229772  81.102471  139.196176
NOPXOH     0.229492     1.606     0.1429     2000.406809  133.466665  214.338006
NOPXUN     0.228308     1.919     0.1190     2231.535883  119.635159  229.569388
NOQJEK     0.442652     0.924     0.4791     1610.619838  530.553832  490.192271
NOQKOV     0.489421     1.065     0.4597     1576.516470  447.068071  475.974837
NOQNOY     0.190244     1.519     0.1252     369.564964  57.695514  87.650064
NOQZAW     0.582005     0.812     0.7167     6733.291298  1608.521897  1306.260144
NORJEL     0.12844     1.459     0.0881     22.112648  5.953368  8.683382
NORNUF     0.701567     1.043     0.6729     5145.362951  1843.562082  1922.087140
NORPAN     0.666417     1.250     0.5332     7177.850753  1394.949940  1743.603994
NORPER     0.727246     0.949     0.7662     5128.734202  1869.789339  1774.742472
NORRIW     0.101553     1.268     0.0801     236.936139  72.380425  91.747511
NOSBOO     0.609728     1.043     0.5848     4224.391767  1636.708225  1706.591007
NOSHAG     0.390687     1.718     0.2274     774.324793  118.747334  204.059047
NOSHEK     0.492791     1.789     0.2754     1781.171455  301.948482  540.270539
NOSHIO     0.4472     1.908     0.2344     868.623502  147.251151  280.914312
NOSJIQ     0.187388     2.103     0.0891     1408.501116  115.222857  242.293924
NOTFOT     0.27883     1.975     0.1412     565.040835  67.483925  133.281124
NOTJIR     0.168992     2.086     0.0810     155.133875  14.136160  29.487299
NOTJOX     0.16548     2.107     0.0785     140.865002  12.820921  27.015990
NOTRUL     0.635524     0.772     0.8228     8414.490057  2266.386254  1750.636158
NOTWAW     0.291956     1.250     0.2335     612.687357  149.867684  187.388488
NOWHIQ     0.342359     1.265     0.2706     1552.809971  252.933094  319.958494
NOXXUV     0.206184     1.265     0.1630     541.070893  99.750771  126.175624
NOZQEY     0.696883     0.582     1.1978     5763.226016  3560.778549  2071.636810
NOZZOT     0.607783     1.027     0.5921     7673.884217  1263.872200  1297.452035
NUCBIY     0.739653     0.593     1.2464     8523.317443  3234.787581  1919.625904
NUCBOE     0.634454     0.742     0.8555     5211.721475  2004.135740  1486.298912
NUCCUK     0.302166     1.143     0.2643     915.051553  206.650208  236.232371
NUCDEV     0.563941     0.758     0.7437     2227.665419  1341.556539  1017.251538
NUCPEI     0.653431     1.072     0.6094     2685.348170  850.567989  912.064653
NUCROT     0.29827     1.480     0.2016     884.842701  165.636844  245.077604
NUCSUA01     0.169646     1.604     0.1058     244.566367  38.109348  61.109083
NUCSUA     0.168793     1.608     0.1050     212.154347  32.965917  53.010387
NUCTAH01     0.170147     1.602     0.1062     233.549027  36.663464  58.745963
NUCWAL     0.600022     0.669     0.8973     5724.110366  2803.805855  1874.920455
NUDDUM     0.380218     1.775     0.2142     968.384642  175.494608  311.579074
NUDFAU     0.243927     2.238     0.1090     1142.026086  186.496046  417.423815
NUDFIC     0.27301     1.901     0.1436     890.734654  68.274390  129.765912
NUDHAX     0.264745     1.420     0.1864     100.059413  18.760518  26.647375
NUDHEB     0.153548     1.391     0.1104     95.840683  29.588102  41.146217
NUDLIJ     0.52469     1.142     0.4596     3078.289969  883.491287  1008.632624
NUDLOP01     0.480175     1.196     0.4016     3658.861178  700.079591  837.057891
NUDLOP     0.486924     1.194     0.4078     3795.848791  726.290542  867.133655
NUDLUU     0.131147     1.396     0.0940     96.553271  15.862308  22.140529
NUFBOH     0.577057     1.142     0.5052     2845.363856  560.283800  639.944348
NUFRAI     0.127231     1.761     0.0723     19.999972  2.215473  3.901051
NUFVIV     0.125608     1.756     0.0715     500.831301  88.710573  155.735895
NUFYES     0.71182     0.666     1.0687     5481.069304  2215.720744  1475.824521
NUGBUO     0.344877     0.964     0.3578     734.998019  226.276262  218.129262
NUGHON     0.743053     0.541     1.3743     4034.413975  2193.355666  1185.927898
NUGKAC     0.280222     1.218     0.2301     742.055279  184.061468  224.174589
NUGNEK     0.221913     1.273     0.1744     9.524965  2.602520  3.311856
NUHGOM     0.251312     1.141     0.2203     23.519043  7.486661  8.540931
NUHLIM     0.793926     0.437     1.8169     15422.651865  5320.787265  2324.958238
NUHLOS     0.179485     1.220     0.1471     381.680689  60.306764  73.602613
NUHLUY     0.198126     1.221     0.1622     480.783150  75.995875  92.817349
NUHNIO     0.657572     0.588     1.1180     6597.413538  3684.727285  2167.273665
NUHNOU     0.651428     0.603     1.0808     6461.301195  3551.125169  2140.369315
NUHQEN     0.410492     1.537     0.2671     1022.274269  239.023416  367.375675
NUHWOD     0.26004     1.743     0.1492     1165.938067  174.187176  303.556469
NUHWUJ     0.187781     1.886     0.0996     549.436307  75.223651  141.840261
NUHYAR     0.131686     1.590     0.0828     4.102364  0.934196  1.485178
