Refcode  Volume(A3) Mass(g/mol) Density(g/cm3)  FHe,T(-) FG,T(-) FHe,A(-) FG,A(-)  SAC,T(A2) SAC,T(m2/cm3) SAC,T(m2/g) SAC,A(A2) SAC,A(m2/cm3) SAC,A(m2/g)  VPO,T(A3) VPO,T(cm3/g) FPO,T(-) VPO,A(A3) VPO,A(cm3/g) FPO,A(-)  Accesibility Porosity   PLD(A) LCD(A)     Dimensionality     Year
IZUMUM    42157.013  32842.368  1.294      0.374828  0.494749  0.374828  0.494749      2397.60  568.73  439.64  2448.48  580.80  448.97      13805.36339  0.253  0.32747  13640.59172  0.250  0.32357       Yes  Yes  4.16  5.13  3D    2011
IZUPOI    32171.652  33055.632  1.706      0.105811  0.309018  0.105811  0.309018      35.15  10.93  6.40  0.00  0.00  0.00      2220.96286  0.040  0.06903  0.00000  0.000  0.00000       No  No  0.78  4.40  NON-POROUS    2004
JACJOP    27995.494  20622.096  1.223      0.300517  0.420453  0.300517  0.420453      383.26  136.90  111.92  0.00  0.00  0.00      5444.00071  0.159  0.19446  0.00000  0.000  0.00000       No  No  2.58  4.41  1D    2015
JADBIC    38909.128  33055.776  1.411      0.261794  0.415054  0.261794  0.415054      474.57  121.97  86.46  0.00  0.00  0.00      7462.63443  0.136  0.19180  0.00000  0.000  0.00000       No  No  2.22  4.75  3D    2015
JADGEB    32419.344  39451.344  2.021      0.525309  0.576843  0.525309  0.576843      2418.45  745.99  369.17  2488.33  767.54  379.84      14695.16483  0.224  0.45328  14693.29474  0.224  0.45323       Yes  Yes  4.05  6.02  1D    2003
JADJOQ    44372.428  32816.664  1.228      0.430207  0.520510  0.430207  0.520510      1059.28  238.72  194.39  0.00  0.00  0.00      15033.38011  0.276  0.33880  0.00000  0.000  0.00000       No  No  2.68  4.58  2D    2015
JADMAF    71993.077  53082.912  1.224      0.222109  0.419902  0.222109  0.419902      886.80  123.18  100.61  0.00  0.00  0.00      11445.11594  0.130  0.15898  0.00000  0.000  0.00000       No  No  2.96  5.29  1D    2015
JADVEQ    61603.209  55283.069  1.490      0.266082  0.408283  0.266082  0.408283      1043.29  169.36  113.65  1048.49  170.20  114.21      12527.98984  0.136  0.20337  12600.92935  0.137  0.20455       Yes  Yes  3.89  4.40  1D    2003
JADZUM    32615.091  11122.272  0.566      0.691406  0.710879  0.691406  0.710879      4932.24  1512.26  2670.56  4874.31  1494.49  2639.19      21054.66883  1.140  0.64555  21316.66394  1.154  0.65358       Yes  Yes  3.95  6.74  1D    2015
JAFDOM    38096.660  35343.108  1.541      0.086764  0.329074  0.086764  0.329074      13.07  3.43  2.23  0.00  0.00  0.00      1969.50474  0.034  0.05170  0.00000  0.000  0.00000       No  No  1.05  4.21  2D    2015
JAFPIQ    36634.391  41184.352  1.867      0.264621  0.457086  0.264621  0.457086      1105.32  301.72  161.62  1010.66  275.88  147.78      8824.66599  0.129  0.24088  5294.79959  0.077  0.14453       Yes  Yes  3.92  4.73  1D    2003
JAFZEW    41614.251  41086.848  1.639      0.127487  0.351457  0.127487  0.351457      93.04  22.36  13.64  0.00  0.00  0.00      3843.61924  0.056  0.09236  0.00000  0.000  0.00000       No  No  1.34  4.38  1D    2003
JAFZIA    41569.251  41425.152  1.655      0.124411  0.345851  0.124411  0.345851      55.86  13.44  8.12  0.00  0.00  0.00      3694.83977  0.054  0.08888  0.00000  0.000  0.00000       No  No  1.08  4.32  1D    2003
JAGBEZ    33892.036  26968.526  1.321      0.173734  0.425144  0.173734  0.425144      5.20  1.54  1.16  0.00  0.00  0.00      3671.41743  0.082  0.10833  0.00000  0.000  0.00000       No  No  1.44  4.07  3D    2003
JAGSIW    20024.583  13234.816  1.097      0.315241  0.475237  0.315241  0.475237      86.28  43.08  39.26  0.00  0.00  0.00      5033.24540  0.229  0.25135  0.00000  0.000  0.00000       No  No  2.04  4.37  1D    2017
JAHXUM    70730.078  57888.000  1.359      0.503241  0.545731  0.503241  0.545731      5343.32  755.45  555.87  0.00  0.00  0.00      30254.40980  0.315  0.42774  0.00000  0.000  0.00000       No  No  2.69  7.62  3D    2005
JAJCED01    30735.153  22823.370  1.233      0.401651  0.494266  0.401651  0.494266      16.87  5.49  4.45  12.63  4.11  3.33      11633.53342  0.307  0.37851  11718.60496  0.309  0.38128       Yes  Yes  3.40  4.11  1D    2012
JAKBIJ    38066.079  18216.072  0.795      0.529357  0.660571  0.529357  0.660571      3507.76  921.49  1159.65  3410.27  895.88  1127.42      21584.77300  0.714  0.56703  21670.26720  0.716  0.56928       Yes  Yes  3.93  5.83  1D    2017
JAKBOP01    48388.795  24288.096  0.833      0.477613  0.637543  0.477613  0.637543      3964.87  819.38  983.07  3882.25  802.30  962.59      25300.06144  0.627  0.52285  25133.47160  0.623  0.51941       Yes  Yes  4.05  5.40  1D    2017
JAKBOP    37493.194  18216.072  0.807      0.519603  0.654349  0.519603  0.654349      3531.85  942.00  1167.61  3340.69  891.01  1104.41      20880.58867  0.690  0.55692  21017.97711  0.695  0.56058       Yes  Yes  4.05  5.56  1D    2017
JAKBUV    37594.950  18216.072  0.805      0.504253  0.654900  0.504253  0.654900      3335.32  887.17  1102.64  1305.11  347.15  431.46      20597.88454  0.681  0.54789  8280.02459  0.274  0.22024       Yes  Yes  3.45  5.42  1D    2017
JAKCAC    27215.383  16958.862  1.035      0.439383  0.490483  0.439383  0.490483      537.04  197.33  190.70  547.07  201.01  194.27      8693.99803  0.309  0.31945  8784.76908  0.312  0.32279       Yes  Yes  3.61  4.46  2D    2017
JAKQOE    36076.650  29808.378  1.372      0.338132  0.444820  0.338132  0.444820      1033.22  286.40  208.74  0.00  0.00  0.00      9620.54816  0.194  0.26667  0.00000  0.000  0.00000       No  No  2.52  5.38  2D    2017
JALTUL    19462.546  6094.512  0.520      0.529585  0.631117  0.529585  0.631117      18.08  9.29  17.87  0.00  0.00  0.00      9422.40648  0.931  0.48413  0.00000  0.000  0.00000       No  No  3.10  4.13  3D    1990
JAMKIS    25874.822  19493.424  1.251      0.232793  0.379170  0.232793  0.379170      33.89  13.10  10.47  0.00  0.00  0.00      4234.41757  0.131  0.16365  0.00000  0.000  0.00000       No  No  2.81  4.25  1D    2005
JAMSAS    33793.646  21854.934  1.074      0.506577  0.521745  0.506577  0.521745      2967.74  878.19  817.76  2901.31  858.54  799.46      13266.07320  0.366  0.39256  13357.75791  0.368  0.39527       Yes  Yes  4.23  5.64  2D    2005
JAMSEW    33895.503  21867.894  1.071      0.500449  0.521558  0.500449  0.521558      2952.38  871.02  813.05  2864.74  845.17  788.91      13269.47284  0.365  0.39148  13163.40191  0.363  0.38835       Yes  Yes  4.21  5.61  2D    2005
JANQUL    28918.151  21448.526  1.232      0.309978  0.513363  0.309978  0.513363      285.89  98.86  80.27  0.00  0.00  0.00      6974.43206  0.196  0.24118  0.00000  0.000  0.00000       No  No  2.90  4.38  1D    2005
JAPHAK    25782.752  30897.080  1.990      0.249739  0.450524  0.249739  0.450524      368.85  143.06  71.89  353.97  137.29  68.99      5229.42103  0.102  0.20283  5263.10677  0.103  0.20413       Yes  Yes  3.72  4.59  1D    2005
JAPJIU    62641.685  60699.328  1.609      0.347429  0.474945  0.347429  0.474945      341.84  54.57  33.92  0.00  0.00  0.00      15997.32071  0.159  0.25538  0.00000  0.000  0.00000       No  No  2.72  4.87  2D    2005
JAPJOA    31000.793  30349.664  1.626      0.319635  0.470066  0.319635  0.470066      51.99  16.77  10.32  0.00  0.00  0.00      7226.47174  0.143  0.23311  0.00000  0.000  0.00000       No  No  2.30  4.33  1D    2005
JAPRAU    60846.414  85738.925  2.340      0.174060  0.433989  0.174060  0.433989      1198.71  197.01  84.20  0.00  0.00  0.00      12189.34794  0.086  0.20033  0.00000  0.000  0.00000       No  No  2.00  5.06  2D    2005
JAPXAC    32452.929  24235.018  1.240      0.268112  0.449854  0.268112  0.449854      313.54  96.61  77.91  0.00  0.00  0.00      6547.69273  0.163  0.20176  0.00000  0.000  0.00000       No  No  3.25  4.60  1D    2017
JAPXEG    26100.689  16032.017  1.020      0.504527  0.609917  0.504527  0.609917      2212.73  847.77  831.17  2239.80  858.14  841.34      11845.53025  0.445  0.45384  11820.05942  0.444  0.45286       Yes  Yes  3.51  6.62  1D    2017
JAPYEH    33516.992  28542.438  1.414      0.366024  0.509028  0.366024  0.509028      2192.43  654.12  462.58  2114.99  631.02  446.24      11050.48476  0.233  0.32970  10676.84633  0.225  0.31855       Yes  Yes  4.53  6.30  1D    2017
JAPYIL    34083.102  28600.182  1.393      0.372523  0.516617  0.372523  0.516617      2422.88  710.87  510.17  2435.90  714.69  512.91      11640.59012  0.245  0.34154  11432.81677  0.241  0.33544       Yes  Yes  4.66  6.30  1D    2017
JAPYOR    34061.088  28790.478  1.404      0.375218  0.518320  0.375218  0.518320      2418.16  709.95  505.81  2447.98  718.70  512.05      11579.61816  0.242  0.33997  11535.48179  0.241  0.33867       Yes  Yes  4.65  6.29  1D    2017
JAPYUX    33987.900  28850.789  1.410      0.373533  0.516845  0.373533  0.516845      2398.18  705.60  500.58  2443.87  719.04  510.12      11620.22450  0.243  0.34189  11437.53314  0.239  0.33652       Yes  Yes  4.64  6.27  1D    2017
JAPZAE    33438.398  28979.478  1.439      0.367151  0.509286  0.367151  0.509286      2234.77  668.33  464.40  2106.21  629.88  437.69      11088.06183  0.230  0.33160  10757.68493  0.224  0.32172       Yes  Yes  4.30  6.28  1D    2017
JAPZEI    33452.290  29066.969  1.443      0.366621  0.508863  0.366621  0.508863      2236.14  668.46  463.29  2157.73  645.02  447.04      11131.10550  0.231  0.33275  10787.24813  0.223  0.32247       Yes  Yes  4.50  6.26  1D    2017
JAPZIM    33686.567  29150.802  1.437      0.371587  0.513007  0.371587  0.513007      2381.98  707.10  492.08  2440.65  724.52  504.20      11274.43398  0.233  0.33469  11314.18138  0.234  0.33587       Yes  Yes  4.61  6.24  1D    2017
JAPZOS    33498.459  29358.918  1.455      0.371427  0.510761  0.371427  0.510761      2375.54  709.15  487.27  2347.15  700.67  481.45      11090.51407  0.227  0.33108  11011.80940  0.226  0.32873       Yes  Yes  4.66  6.21  1D    2017
JAPZUY    33802.444  26330.090  1.293      0.375560  0.515137  0.375560  0.515137      2451.43  725.22  560.68  2380.60  704.27  544.48      11462.90913  0.262  0.33911  11442.01366  0.262  0.33850       Yes  Yes  4.67  6.22  1D    2017
JAQCAI    42521.940  38664.864  1.510      0.093901  0.338038  0.093901  0.338038      439.51  103.36  68.46  0.00  0.00  0.00      3712.81806  0.058  0.08732  0.00000  0.000  0.00000       No  No  2.20  5.56  1D    2017
JAQQEA    41059.753  32110.884  1.299      0.469805  0.518122  0.469805  0.518122      2014.80  490.70  377.86  2062.42  502.30  386.79      14838.59467  0.278  0.36139  14734.35221  0.276  0.35885       Yes  Yes  4.07  4.91  1D    2017
JAQQIE    40896.315  53608.896  2.177      0.233669  0.430786  0.233669  0.430786      496.82  121.48  55.81  499.97  122.25  56.16      8636.13667  0.097  0.21117  8895.11506  0.100  0.21750       Yes  Yes  3.67  4.53  1D    2017
JAQQOK    42975.183  62632.992  2.420      0.185026  0.430634  0.185026  0.430634      313.43  72.93  30.14  326.14  75.89  31.36      7700.59072  0.074  0.17919  7650.62293  0.074  0.17802       Yes  Yes  3.59  4.55  1D    2017
JAQTOL    33616.793  50821.776  2.510      0.128102  0.369473  0.128102  0.369473      81.56  24.26  9.66  0.00  0.00  0.00      4039.14953  0.048  0.12015  0.00000  0.000  0.00000       No  No  1.74  4.39  1D    2005
JARSED    22361.328  7670.240  0.570      0.779081  0.765872  0.779081  0.765872      5160.81  2307.92  4051.91  5013.13  2241.87  3935.96      16413.49207  1.289  0.73401  16404.92910  1.288  0.73363       Yes  Yes  6.67  9.02  2D    2017
JAVNAV    25084.868  16662.624  1.103      0.302452  0.444820  0.302452  0.444820      1049.01  418.18  379.13  0.00  0.00  0.00      6079.01550  0.220  0.24234  0.00000  0.000  0.00000       No  No  2.83  5.66  3D    1999
JAVPEB    24334.312  16662.624  1.137      0.280712  0.426621  0.280712  0.426621      837.35  344.10  302.63  0.00  0.00  0.00      5275.89811  0.191  0.21681  0.00000  0.000  0.00000       No  No  2.73  5.46  1D    1999
JAVQIG    41480.913  48402.768  1.938      0.085193  0.368582  0.085193  0.368582      32.63  7.87  4.06  0.00  0.00  0.00      2533.41184  0.032  0.06107  0.00000  0.000  0.00000       No  No  1.29  4.21  2D    1999
JAYHIB    33293.834  28474.176  1.420      0.420813  0.491828  0.420813  0.491828      1308.89  393.13  276.82  0.00  0.00  0.00      12466.18592  0.264  0.37443  0.00000  0.000  0.00000       No  No  3.09  5.27  1D    2006
JAYNIJ    38324.197  20376.000  0.883      0.669763  0.709858  0.669763  0.709858      6274.74  1637.28  1854.50  6256.16  1632.43  1849.01      24473.41076  0.723  0.63859  24438.04456  0.722  0.63767       Yes  Yes  7.50  11.39  1D    2017
JAYSOU    30566.857  20657.496  1.122      0.171988  0.409361  0.171988  0.409361      379.65  124.20  110.68  0.00  0.00  0.00      3506.11704  0.102  0.11470  0.00000  0.000  0.00000       No  No  1.33  5.34  3D    2017
JAYTAH    32773.397  14295.072  0.724      0.562895  0.619209  0.562895  0.619209      2681.61  818.23  1129.69  2650.35  808.69  1116.52      16697.57492  0.703  0.50949  16594.07756  0.699  0.50633       Yes  Yes  3.63  5.69  1D    2017
JAZJIE    27955.428  28435.838  1.689      0.153381  0.354003  0.153381  0.354003      207.54  74.24  43.95  185.46  66.34  39.28      1894.15626  0.040  0.06776  1962.44089  0.042  0.07020       Yes  Yes  4.28  4.94  1D    2006
JAZZAM    106817.875  74122.240  1.152      0.088169  0.404251  0.088169  0.404251      533.13  49.91  43.31  0.00  0.00  0.00      4905.38859  0.040  0.04592  0.00000  0.000  0.00000       No  No  1.32  5.27  3D    2006
JAZZEQ    76676.526  50613.760  1.096      0.187163  0.435511  0.187163  0.435511      2435.20  317.59  289.75  1831.61  238.88  217.93      11858.02989  0.141  0.15465  9002.88612  0.107  0.11741       Yes  Yes  3.44  5.74  1D    2006
JECFON    27610.822  30567.456  1.838      0.122637  0.313936  0.122637  0.313936      6.83  2.47  1.34  5.30  1.92  1.04      2758.17391  0.054  0.09989  1353.08280  0.027  0.04901       Yes  Yes  3.40  4.10  1D    2006
JECSEQ    36867.532  29192.096  1.315      0.323236  0.485748  0.323236  0.485748      4.47  1.21  0.92  0.00  0.00  0.00      10279.39198  0.212  0.27882  0.00000  0.000  0.00000       No  No  2.81  4.11  1D    2006
JEDCOK01    24619.271  13764.992  0.928      0.416450  0.538973  0.416450  0.538973      269.77  109.58  118.03  280.82  114.07  122.86      8935.43823  0.391  0.36294  8814.68907  0.386  0.35804       Yes  Yes  3.72  4.48  1D    2005
JEDJUY    22077.671  23728.704  1.785      0.268979  0.437532  0.268979  0.437532      177.15  80.24  44.96  26.08  11.81  6.62      5484.77258  0.139  0.24843  783.40094  0.020  0.03548       Yes  Yes  3.39  4.65  1D    2006
JEDKEJ    79422.972  38520.864  0.805      0.550304  0.629486  0.550304  0.629486      10263.38  1292.24  1604.52  10244.12  1289.82  1601.51      40611.47536  0.635  0.51133  40541.48144  0.634  0.51045       Yes  Yes  6.45  11.61  2D    2006
JEDKIP    25219.248  20513.304  1.351      0.238155  0.496004  0.238155  0.496004      33.66  13.35  9.88  0.00  0.00  0.00      6989.95813  0.205  0.27717  0.00000  0.000  0.00000       No  No  2.25  4.25  3D    2017
JEDQIS    29694.390  17522.460  0.980      0.413561  0.513676  0.413561  0.513676      2123.39  715.08  729.77  2122.80  714.88  729.57      9772.80401  0.336  0.32911  8926.24459  0.307  0.30060       Yes  Yes  4.09  6.19  1D    1999
JEDQOY    33901.510  17522.460  0.858      0.521786  0.575130  0.521786  0.575130      3176.71  937.04  1091.78  3263.82  962.74  1121.71      15085.45429  0.518  0.44498  12104.23940  0.416  0.35704       Yes  Yes  7.07  7.84  1D    1999
JEFCUV    37007.139  28469.650  1.277      0.215323  0.403168  0.215323  0.403168      137.72  37.21  29.13  0.00  0.00  0.00      5947.15881  0.126  0.16070  0.00000  0.000  0.00000       No  No  2.64  4.50  1D    2017
JEGCAA01    91590.721  82192.320  1.490      0.206995  0.351508  0.206995  0.351508      710.88  77.61  52.09  734.99  80.25  53.85      14027.32743  0.103  0.15315  13640.98837  0.100  0.14893       Yes  Yes  3.79  5.20  1D    2018
JEHDOQ    40101.034  23375.040  0.968      0.402788  0.500961  0.402788  0.500961      709.07  176.82  182.68  0.00  0.00  0.00      12411.03247  0.320  0.30949  0.00000  0.000  0.00000       No  No  2.35  5.02  2D    2006
JEHHIQ    27143.224  20949.523  1.282      0.215628  0.413518  0.215628  0.413518      15.43  5.68  4.43  0.00  0.00  0.00      4035.11326  0.116  0.14866  0.00000  0.000  0.00000       No  No  1.44  4.09  2D    2017
JEHHOW    59349.082  27130.253  0.759      0.658363  0.677965  0.658363  0.677965      10285.13  1732.99  2283.00  10252.86  1727.55  2275.84      34418.38869  0.764  0.57993  34160.87444  0.758  0.57559       Yes  Yes  6.78  7.25  1D    2017
JEHJAK    28439.254  21711.936  1.268      0.294564  0.430661  0.294564  0.430661      223.24  78.50  61.92  0.00  0.00  0.00      5880.11161  0.163  0.20676  0.00000  0.000  0.00000       No  No  3.08  4.50  1D    2017
JEJKEP    44962.810  38583.360  1.425      0.334625  0.425537  0.334625  0.425537      623.99  138.78  97.39  0.00  0.00  0.00      11579.51505  0.181  0.25754  0.00000  0.000  0.00000       No  No  2.41  4.81  2D    2006
JEKJOY03    57401.053  88343.936  2.556      0.069178  0.359790  0.069178  0.359790      29.27  5.10  2.00  0.00  0.00  0.00      2837.63397  0.019  0.04944  0.00000  0.000  0.00000       No  No  1.11  4.44  3D    2014
JEKJOY04    55824.755  88343.936  2.628      0.079943  0.342822  0.079943  0.342822      27.39  4.91  1.87  0.00  0.00  0.00      2750.13040  0.019  0.04926  0.00000  0.000  0.00000       No  No  1.13  4.51  3D    2014
JEKJOY05    54534.977  88343.936  2.690      0.084264  0.328709  0.084264  0.328709      10.57  1.94  0.72  0.00  0.00  0.00      3128.11695  0.021  0.05736  0.00000  0.000  0.00000       No  No  1.08  4.30  3D    2014
JEKJOY06    54150.931  88343.936  2.709      0.062109  0.323255  0.062109  0.323255      17.66  3.26  1.20  0.00  0.00  0.00      1864.23771  0.013  0.03443  0.00000  0.000  0.00000       No  No  1.10  4.40  1D    2014
JEMNAR    33137.795  28911.600  1.449      0.345982  0.419913  0.345982  0.419913      393.51  118.75  81.97  0.00  0.00  0.00      8564.69179  0.178  0.25846  0.00000  0.000  0.00000       No  No  2.75  4.70  2D    2006
JEMNOH    40843.247  66027.492  2.684      0.245305  0.443194  0.245305  0.443194      458.71  112.31  41.84  0.00  0.00  0.00      7700.37495  0.070  0.18853  0.00000  0.000  0.00000       No  No  1.37  4.46  2D    2017
JENJEU    35899.363  26836.308  1.241      0.268129  0.431593  0.268129  0.431593      54.89  15.29  12.32  0.00  0.00  0.00      6794.08226  0.152  0.18925  0.00000  0.000  0.00000       No  No  1.29  4.21  3D    2017
JEPNOK    29835.613  22107.552  1.230      0.197723  0.396957  0.197723  0.396957      20.26  6.79  5.52  0.00  0.00  0.00      4547.88843  0.124  0.15243  0.00000  0.000  0.00000       No  No  2.31  4.14  1D    2017
JEPQUR    59448.229  43927.776  1.227      0.197631  0.399430  0.197631  0.399430      163.36  27.48  22.39  0.00  0.00  0.00      7843.12375  0.108  0.13193  0.00000  0.000  0.00000       No  No  1.96  4.52  1D    2007
JEQKEY    43467.903  29797.184  1.138      0.267849  0.430832  0.267849  0.430832      352.91  81.19  71.33  0.00  0.00  0.00      8180.12274  0.165  0.18819  0.00000  0.000  0.00000       No  No  2.37  4.47  1D    2018
JESDUG04    26306.863  6703.072  0.423      0.826786  0.889129  0.826786  0.889129      3968.61  1508.58  3565.46  3950.97  1501.88  3549.61      22716.56748  2.041  0.86352  22681.48217  2.038  0.86219       Yes  Yes  11.96  12.27  1D    2011
JESQEE    34920.180  14083.392  0.670      0.651245  0.680294  0.651245  0.680294      3764.79  1078.11  1609.84  3756.34  1075.69  1606.23      21102.47315  0.902  0.60431  21157.11200  0.905  0.60587       Yes  Yes  3.76  5.01  1D    2007
JESTEJ    29134.969  23129.964  1.318      0.302528  0.446092  0.302528  0.446092      633.10  217.30  164.83  638.29  219.08  166.19      6807.76532  0.177  0.23366  6684.29497  0.174  0.22943       Yes  Yes  3.99  4.61  1D    2018
JESTIN    28969.430  23129.964  1.326      0.296047  0.442997  0.296047  0.442997      604.02  208.50  157.26  583.81  201.53  152.00      6588.65521  0.172  0.22743  6643.83873  0.173  0.22934       Yes  Yes  3.97  4.58  1D    2018
JESXIP    59448.229  43927.776  1.227      0.197568  0.399530  0.197568  0.399530      167.30  28.14  22.94  0.00  0.00  0.00      7780.95060  0.107  0.13089  0.00000  0.000  0.00000       No  No  1.96  4.52  1D    2007
JESYOW    41873.295  43245.414  1.715      0.130741  0.339419  0.130741  0.339419      329.70  78.74  45.91  324.04  77.39  45.12      5301.31132  0.074  0.12660  5363.84690  0.075  0.12810       Yes  Yes  3.91  4.25  1D    2007
JETLIG    52691.299  41606.352  1.311      0.338315  0.463511  0.338315  0.463511      379.96  72.11  55.00  401.15  76.13  58.06      14751.49200  0.214  0.27996  14524.35810  0.210  0.27565       Yes  Yes  3.42  4.84  2D    2018
JETLOM    31192.224  24211.512  1.289      0.296019  0.429213  0.296019  0.429213      37.29  11.95  9.27  0.00  0.00  0.00      7076.95624  0.176  0.22688  0.00000  0.000  0.00000       No  No  2.00  4.27  2D    2018
JETLUS    46278.303  35669.268  1.280      0.382468  0.454252  0.382468  0.454252      590.02  127.49  99.61  0.00  0.00  0.00      13470.91357  0.227  0.29108  0.00000  0.000  0.00000       No  No  2.57  4.59  3D    2018
JETVOW    43976.201  19237.440  0.726      0.817093  0.757173  0.817093  0.757173      5710.14  1298.46  1787.52  5682.06  1292.08  1778.73      31882.46485  0.998  0.72499  31852.49700  0.997  0.72431       Yes  Yes  16.15  16.15  1D    2018
JETXAI    51876.035  16891.632  0.541      0.774693  0.758919  0.774693  0.758919      11605.04  2237.07  4137.38  11699.45  2255.27  4171.04      37405.20278  1.334  0.72105  37094.18172  1.322  0.71505       Yes  Yes  4.98  9.14  3D    2007
JETXEM    38861.517  26620.920  1.138      0.422961  0.514384  0.422961  0.514384      2224.83  572.50  503.30  0.00  0.00  0.00      12677.51639  0.287  0.32622  0.00000  0.000  0.00000       No  No  1.88  5.67  3D    2007
JETXIQ    39114.705  25331.688  1.075      0.444406  0.522809  0.444406  0.522809      2475.24  632.82  588.44  0.00  0.00  0.00      13322.88011  0.317  0.34061  0.00000  0.000  0.00000       No  No  2.02  5.72  1D    2007
JEYDAT    43245.633  18211.840  0.699      0.663810  0.692386  0.663810  0.692386      7360.68  1702.06  2433.97  7472.18  1727.85  2470.84      26217.82861  0.867  0.60625  25825.57923  0.854  0.59718       Yes  Yes  7.28  8.41  1D    2007
JEYMEI    30446.468  28166.160  1.536      0.182753  0.359732  0.182753  0.359732      15.06  4.95  3.22  0.00  0.00  0.00      4113.78541  0.088  0.13512  0.00000  0.000  0.00000       No  No  1.28  4.18  1D    2018
JEYYUK    29274.753  12310.912  0.698      0.669022  0.659252  0.669022  0.659252      4837.51  1652.45  2366.37  4803.18  1640.73  2349.58      16647.71171  0.814  0.56867  16659.29139  0.815  0.56907       Yes  Yes  6.50  8.22  2D    2018
JEZRUB    35803.685  29766.096  1.381      0.157270  0.301729  0.157270  0.301729      12.95  3.62  2.62  0.00  0.00  0.00      3728.12902  0.075  0.10413  0.00000  0.000  0.00000       No  No  1.67  4.22  1D    1991
JICPIX    22280.198  14765.760  1.100      0.536116  0.541711  0.536116  0.541711      2054.13  921.95  837.77  2008.14  901.31  819.01      9469.68315  0.386  0.42503  9606.06783  0.392  0.43115       Yes  Yes  3.61  6.63  1D    2018
JIGQIC    33096.673  8999.760  0.452      0.701764  0.743857  0.701764  0.743857      4116.05  1243.64  2754.23  3951.56  1193.94  2644.16      21925.85281  1.467  0.66248  21980.01503  1.471  0.66412       Yes  Yes  11.60  12.66  1D    2018
JIHREA    45838.964  45391.488  1.644      0.237022  0.375608  0.237022  0.375608      810.73  176.86  107.56  200.41  43.72  26.59      8002.68755  0.106  0.17458  1923.19320  0.026  0.04196       Yes  Yes  3.37  5.09  1D    2018
JIJDIS    29048.361  35134.942  2.008      0.084867  0.349078  0.084867  0.349078      113.88  39.20  19.52  0.00  0.00  0.00      1884.04155  0.032  0.06486  0.00000  0.000  0.00000       No  No  1.78  4.50  1D    2018
JIJDOY    28816.744  34633.728  1.996      0.080018  0.344052  0.080018  0.344052      100.46  34.86  17.47  0.00  0.00  0.00      1849.04807  0.032  0.06417  0.00000  0.000  0.00000       No  No  1.74  4.41  1D    2018
JIJLIA    27150.617  28767.520  1.759      0.202617  0.370930  0.202617  0.370930      515.50  189.87  107.91  0.00  0.00  0.00      4656.83179  0.097  0.17152  0.00000  0.000  0.00000       No  No  3.06  4.80  1D    2018
JIJNAU    25991.517  17809.568  1.138      0.521179  0.545319  0.521179  0.545319      2852.91  1097.63  964.68  2895.60  1114.06  979.12      11175.94059  0.378  0.42998  11171.68849  0.378  0.42982       Yes  Yes  3.97  6.63  2D    2018
JIJPAW    48162.502  68101.632  2.348      0.239133  0.421921  0.239133  0.421921      1673.58  347.49  147.99  1659.15  344.49  146.72      10715.15989  0.095  0.22248  10828.95639  0.096  0.22484       Yes  Yes  3.98  4.91  1D    2018
JIJTOO    36595.618  25983.456  1.179      0.505025  0.561174  0.505025  0.561174      2918.91  797.61  676.51  2829.96  773.31  655.90      15769.99323  0.365  0.43093  15309.97519  0.355  0.41836       Yes  Yes  4.21  6.15  1D    2018
JIKKAS    40163.139  23848.608  0.986      0.592750  0.674220  0.592750  0.674220      7146.58  1779.39  1804.62  7057.81  1757.28  1782.20      22478.11055  0.568  0.55967  22526.85239  0.569  0.56088       Yes  Yes  6.47  8.29  1D    2018
JILWAD    51907.201  38028.798  1.217      0.105085  0.355623  0.105085  0.355623      125.38  24.16  19.86  0.00  0.00  0.00      3339.31084  0.053  0.06433  0.00000  0.000  0.00000       No  No  1.10  4.41  3D    2008
JILXIM    27143.680  14584.824  0.892      0.585627  0.638838  0.585627  0.638838      2389.83  880.44  986.77  2463.87  907.71  1017.34      14810.46284  0.612  0.54563  14663.06917  0.605  0.54020       Yes  Yes  3.87  5.86  1D    2008
JILZUC    32353.424  30704.832  1.576      0.085504  0.339427  0.085504  0.339427      88.18  27.25  17.29  96.42  29.80  18.91      2089.80470  0.041  0.06459  2202.91551  0.043  0.06809       Yes  Yes  3.50  4.80  1D    2018
JIMBAL    52532.323  34486.200  1.090      0.397285  0.474181  0.397285  0.474181      1385.65  263.77  241.97  1291.05  245.76  225.45      16181.45524  0.283  0.30803  14118.91754  0.247  0.26877       Yes  Yes  3.73  4.97  1D    2018
JIMGIW    51487.967  40026.912  1.291      0.178746  0.367648  0.178746  0.367648      94.26  18.31  14.18  0.00  0.00  0.00      6161.54345  0.093  0.11967  0.00000  0.000  0.00000       No  No  1.28  4.19  1D    2008
JIMKAU    24584.881  20616.320  1.392      0.307623  0.441278  0.307623  0.441278      373.90  152.08  109.22  0.00  0.00  0.00      6170.78497  0.180  0.25100  0.00000  0.000  0.00000       No  No  1.28  5.10  1D    2018
JIPCAP    56703.668  57600.312  1.687      0.119717  0.362264  0.119717  0.362264      404.14  71.27  42.25  0.00  0.00  0.00      5386.04412  0.056  0.09499  0.00000  0.000  0.00000       No  No  1.26  5.03  3D    2018
