Refcode  VOL(A3) DENS(g/cm3)  FHe,T(-) FG,T(-) FHe,A(-) FG,A(-)  SAC,T(A2) SAC,T(m2/cm3) SAC,T(m2/g) SAC,A(A2) SAC,A(m2/cm3) SAC,A(m2/g)  VPO,T(A3) VPO,T(cm3/g) FPO,T(-) VPO,A(A3) VPO,A(cm3/g) FPO,A(-)  PLD(A)  LCD(A)  LPD(A)   Channels  Dimensionality   Year   
MEKHAM    6929.25  1.34054    0.270480  0.386460  0.17144  0.38608    81.850  118.123  88.116  0  0  0    1464.843  0.158  0.211400  936.834  0.100855  0.1352    3.55444  4.75774  4.75774  1  3    2006
MELNIA    879.287  1.42712    0.155120  0.259660  0  0.2588    5.877  66.842  46.837  0  0  0    119.583  0.095  0.136000  0  0  0    1.35942  4.45244  4.45244  0  0    2000
MEMDIR    2495.52  0.90539    0.564460  0.645260  0.56446  0.64526    494.849  1982.940  2190.160  494.849  1982.94  2190.16    1372.190  0.607  0.549860  1372.19  0.607319  0.54986    5.78209  6.70257  6.63020  2  2    2000
MEMGAN    1680.92  1.23944    0.411680  0.502260  0.41168  0.50226    19.119  113.741  91.768  0  0  0    629.405  0.302  0.374440  629.405  0.302104  0.37444    3.79440  4.36497  4.36497  1  3    2006
MEMHER    4242.41  1.15335    0.170340  0.291340  0  0.29134    36.652  86.394  74.907  0  0  0    623.974  0.128  0.147080  0  0  0    2.13401  4.71036  4.70084  2  2    2000
MENBOX02    1120.36  1.07061    0.502340  0.549780  0.50234  0.54978    122.905  1097.000  1024.660  122.905  1097  1024.66    534.504  0.446  0.477080  534.504  0.445617  0.47708    4.85373  5.82143  5.82143  1  2    2007
MENBOX03    1122.48  1.06859    0.503840  0.553960  0.50384  0.55396    123.752  1102.480  1031.720  123.752  1102.48  1031.72    538.769  0.449  0.479980  538.769  0.449173  0.47998    4.90459  5.80643  5.80643  1  2    2007
MENBOX04    1127.51  1.06382    0.505040  0.555120  0.50504  0.55512    125.631  1114.230  1047.390  125.631  1114.23  1047.39    541.407  0.451  0.480180  541.407  0.451373  0.48018    4.95301  5.80994  5.80994  1  2    2007
MENBOX05    1130.52  1.06099    0.506760  0.555920  0.50676  0.55592    126.210  1116.390  1052.220  126.21  1116.39  1052.22    541.835  0.452  0.479280  541.835  0.451729  0.47928    4.99717  5.81106  5.81106  1  2    2007
MENBOX08    1127.66  1.06368    0.506260  0.555120  0.50626  0.55512    125.656  1114.310  1047.600  125.656  1114.31  1047.6    539.810  0.450  0.478700  539.81  0.450041  0.4787    4.97919  5.80935  5.80935  1  2    2007
MENBOX10    1123.03  1.06211    0.507240  0.554500  0.50724  0.5545    127.801  1138.000  1071.460  127.801  1138  1071.46    541.231  0.454  0.481940  541.231  0.453758  0.48194    4.92457  5.80051  5.80051  1  2    2008
MENBOX11    1119.89  1.089    0.456300  0.520660  0.4563  0.52066    91.568  817.652  750.829  91.5677  817.652  750.829    469.389  0.385  0.419140  469.389  0.384886  0.41914    4.32295  4.98237  4.98072  1  2    2009
MENBOX14    1121.31  1.08761    0.467420  0.530440  0.46742  0.53044    98.043  874.360  803.925  98.043  874.36  803.925    487.345  0.400  0.434620  487.345  0.399609  0.43462    4.39188  5.19032  4.99846  1  2    2017
MENBOX    1122.5  1.08646    0.462580  0.525680  0.46258  0.52568    92.710  825.921  760.191  92.7095  825.921  760.191    478.296  0.392  0.426100  478.296  0.392189  0.4261    4.31514  5.12352  4.97669  1  2    2006
MENBUF    2245.55  1.30706    0.217500  0.309680  0.2175  0.30286    6.439  28.676  21.940  0  0  0    425.577  0.145  0.189520  425.577  0.144997  0.18952    3.58497  4.30560  4.27870  1  3    2018
MENGIV    996.807  1.40567    0.229020  0.333400  0.22902  0.29822    14.996  150.441  107.024  0  0  0    197.467  0.141  0.198100  0  0  0    3.26809  4.65300  4.65242  1  2    2000
MEPFET    2045.36  1.36806    0.173340  0.261320  0.17334  0.26098    5.828  28.492  20.827  0  0  0    299.072  0.107  0.146220  299.072  0.106881  0.14622    3.90646  4.33489  4.32596  2  1    2007
MEPGIY    792.466  1.39131    0.422040  0.467440  0.42204  0.4665    130.101  1641.720  1179.980  130.101  1641.72  1179.98    323.263  0.293  0.407920  323.263  0.293191  0.40792    5.08544  5.66502  5.66196  1  2    2007
MEQGUN    3310.29  0.888264    0.580940  0.607460  0.58094  0.60746    586.015  1770.280  1992.970  586.015  1770.28  1992.97    1880.250  0.639  0.568000  1880.25  0.639449  0.568    5.43164  7.19552  7.19552  1  3    2018
MEQLUS    2792.48  1.0424    0.360420  0.454740  0.36042  0.45474    68.663  245.885  235.884  0  0  0    847.126  0.291  0.303360  847.126  0.291021  0.30336    3.33364  5.22108  5.10967  1  3    2018
MEQPUW    2686.96  1.28534    0.200840  0.308620  0.20084  0.30862    19.915  74.117  57.663  0  0  0    486.070  0.141  0.180900  486.07  0.140741  0.1809    3.73802  4.31540  4.31540  2  1    2018
MEQTIO    2559.17  1.35475    0.179660  0.280560  0.17966  0.28056    1.038  4.054  2.993  0  0  0    396.928  0.114  0.155100  396.928  0.114486  0.1551    3.36183  4.14935  4.14935  2  1    2018
MEQVAF    4484.38  1.25405    0.240180  0.333180  0.22358  0.33282    187.411  417.918  333.254  187.411  417.918  333.254    875.441  0.156  0.195220  875.441  0.155671  0.19522    5.27862  5.71015  5.71015  2  1    2002
MERBIX    2563.91  1.54186    0.286940  0.380020  0  0.38002    93.455  364.502  236.404  0  0  0    664.975  0.168  0.259360  0  0  0    1.81234  5.59319  5.58884  0  0    2018
MERBOD    2612.9  1.51295    0.289800  0.393120  0  0.39312    88.845  340.024  224.742  0  0  0    684.893  0.173  0.262120  0  0  0    1.93379  5.77065  5.73673  0  0    2018
MERFEX    1410.87  1.81553    0.105420  0.220860  0.10542  0.21826    9.840  69.744  38.415  9.83992  69.7437  38.4151    135.105  0.053  0.095760  135.105  0.0527449  0.09576    4.16110  4.64147  4.63920  1  1    2018
MERLED    14194.5  0.350262    0.817460  0.830560  0.81746  0.83056    2021.860  1424.400  4066.670  2021.86  1424.4  4066.67    11533.300  2.320  0.812520  11533.3  2.31975  0.81252    25.11217  26.06483  26.06483  1  3    2018
MESDOG    3026.77  1.36167    0.306940  0.400960  0  0.40096    39.363  130.048  95.506  0  0  0    816.865  0.198  0.269880  0  0  0    2.13805  4.43554  4.43554  2  1    2018
MESHEX    1052.73  1.3284    0.267080  0.345260  0.26708  0.34216    58.799  558.534  420.457  58.7988  558.534  420.457    263.563  0.188  0.250360  263.563  0.188468  0.25036    4.41063  4.83125  4.79129  1  1    2002
MESHIB    1271.89  1.23549    0.274400  0.345500  0.2744  0.3455    11.673  91.778  74.285  0  0  0    320.134  0.204  0.251700  320.134  0.203725  0.2517    4.03623  4.46239  4.37197  1  1    2002
METKEC    5803.33  1.82182    0.105160  0.192940  0.10516  0.18914    61.618  106.178  58.281  0  0  0    523.228  0.049  0.090160  0  0  0    2.76992  5.81420  5.71860  3  1    2007
METLOM    4417.35  1.36192    0.781220  0.797640  0.78122  0.79764    1215.470  2751.580  2020.370  1215.47  2751.58  2020.37    3401.360  0.565  0.770000  3401.36  0.565379  0.77    5.29291  6.30220  6.30220  1  3    2002
METMAZ    4021.29  0.709948    0.812980  0.825440  0.81298  0.82544    1300.630  3234.370  4555.790  1300.63  3234.37  4555.79    3238.340  1.134  0.805300  3238.34  1.13431  0.8053    5.53519  6.50890  6.50890  1  3    2002
METMIH    2528.31  1.06654    0.813220  0.830100  0.81322  0.8301    787.826  3116.020  2921.600  787.826  3116.02  2921.6    2032.960  0.754  0.804080  2032.96  0.753912  0.80408    6.32539  7.43611  7.26241  1  3    2002
METMON    3179.68  1.03419    0.412200  0.460860  0.4122  0.46086    152.540  479.734  463.876  0  0  0    1208.910  0.368  0.380200  1208.91  0.367632  0.3802    3.82337  4.91583  4.83290  2  2    2002
METMUT    2999.53  1.0963    0.386880  0.434400  0.38688  0.4344    69.843  232.847  212.394  0  0  0    1037.480  0.315  0.345880  1037.48  0.315498  0.34588    3.71418  4.55658  4.55469  2  2    2002
METNAA    3100.59  1.06057    0.402520  0.448800  0.40252  0.4488    117.068  377.566  356.004  0  0  0    1161.420  0.353  0.374580  1161.42  0.353189  0.37458    3.79470  4.76672  4.76672  2  2    2002
METNEE    3253  1.01137    0.418580  0.466620  0.41858  0.46662    177.210  544.759  538.637  0  0  0    1266.200  0.385  0.389240  1266.2  0.384865  0.38924    3.89206  4.96337  4.94126  2  2    2002
METNII    3045.64  1.08022    0.385520  0.432340  0.38552  0.43234    72.272  237.295  219.672  0  0  0    1043.190  0.317  0.342520  1043.19  0.317082  0.34252    3.70779  4.56597  4.56094  2  2    2002
METNOO    3131.76  1.05052    0.404600  0.449340  0.4046  0.44934    128.234  409.462  389.771  0  0  0    1183.490  0.360  0.377900  1183.49  0.359727  0.3779    3.82061  4.76114  4.64922  2  2    2002
METPAC    4022.64  0.817863    0.553760  0.584440  0.55376  0.58444    572.894  1424.170  1741.330  572.894  1424.17  1741.33    2155.090  0.655  0.535740  2155.09  0.655048  0.53574    6.14961  6.92187  6.91657  2  2    2002
METPEG    3107.53  1.0582    0.406360  0.450660  0.40636  0.45066    146.429  471.207  445.293  0  0  0    1161.660  0.353  0.373820  1161.66  0.353261  0.37382    3.81758  4.79130  4.77072  2  2    2002
METPIK    3159.25  1.04138    0.408360  0.453280  0.40836  0.45328    161.045  509.757  489.503  0  0  0    1196.090  0.364  0.378600  1196.09  0.363557  0.3786    3.85688  4.81114  4.81114  2  2    2002
METQOR01    539.27  1.17353    0.400220  0.476400  0.40022  0.47266    1.956  36.265  30.903  0  0  0    148.547  0.235  0.275460  0  0  0    2.91670  4.23890  4.23890  1  2    2012
METQOR    535.919  1.18087    0.388160  0.460040  0.38816  0.46004    1.389  25.917  21.947  0  0  0    140.743  0.222  0.262620  0  0  0    2.90950  4.23153  4.21423  1  2    2002
METQUX    534.865  1.18245    0.392680  0.464340  0.39268  0.46274    1.797  33.605  28.420  0  0  0    142.445  0.225  0.266320  0  0  0    2.92821  4.25845  4.25298  1  2    2002
METRAE    538.481  1.19516    0.392560  0.462280  0.39256  0.46228    1.307  24.276  20.312  0  0  0    146.542  0.228  0.272140  0  0  0    2.91891  4.25321  4.24447  1  2    2002
METSAG    2194.07  1.11659    0.301460  0.418300  0  0.4183    9.418  42.925  38.443  0  0  0    484.275  0.198  0.220720  0  0  0    2.33906  4.31410  4.30215  1  3    2007
METYIU    7840.09  1.31028    0.324680  0.388420  0.32468  0.3742    728.921  929.735  709.572  728.921  929.735  709.572    2430.430  0.237  0.310000  2430.43  0.236591  0.31    4.84347  7.06997  7.06996  1  3    2007
MEVBUK    3019.37  0.847333    0.416020  0.470180  0.41602  0.4663    349.425  1157.280  1365.790  349.425  1157.28  1365.79    1183.710  0.463  0.392040  1183.71  0.462675  0.39204    4.86534  6.69636  6.68034  1  3    2002
MEVLOO01    1480.81  0.972628    0.532480  0.570020  0.53248  0.57002    191.523  1293.360  1329.760  191.523  1293.36  1329.76    772.156  0.536  0.521440  772.156  0.536115  0.52144    7.82564  9.22474  9.22474  1  2    2005
MEVLOO    1468.57  0.98074    0.534700  0.574560  0.5347  0.57456    180.157  1226.750  1250.840  180.157  1226.75  1250.84    768.325  0.533  0.523180  768.325  0.533455  0.52318    7.48212  8.42552  8.42552  1  2    2002
MEVYIX    2600.74  1.20996    0.257760  0.338020  0.25776  0.33802    140.493  540.203  446.465  140.493  540.203  446.465    617.573  0.196  0.237460  617.573  0.196255  0.23746    4.61825  6.11697  6.09053  2  1    2013
MEWBEX    2816.64  1.04982    0.344480  0.405800  0.34448  0.4058    80.910  287.258  273.626  0  0  0    880.763  0.298  0.312700  880.763  0.29786  0.3127    3.53376  5.16812  5.15209  2  2    2013
MEWFAY    3404.15  1.4051    0.136080  0.207920  0  0    14.593  42.868  30.509  0  0  0    382.831  0.080  0.112460  0  0  0    0.90621  4.35327  4.34655  0  0    2018
MEWFOM    1979.18  0.800728    0.492540  0.544520  0.49254  0.54452    73.253  370.120  462.229  0  0  0    885.367  0.559  0.447340  885.367  0.558667  0.44734    3.72521  4.99104  4.64648  1  3    2018
MEWWAP    3798.75  1.71599    0.126100  0.191220  0.1261  0.18138    13.744  36.181  21.085  0  0  0    367.643  0.056  0.096780  0  0  0    2.86976  4.76283  4.66313  4  1    2018
MEWWET    1624.16  1.33155    0.333300  0.402060  0.3333  0.40206    77.397  476.532  357.878  77.3965  476.532  357.878    508.492  0.235  0.313080  508.492  0.235124  0.31308    4.31352  4.78945  4.78945  2  1    2018
MEXHUU    1179.7  1.39622    0.206620  0.303220  0.20662  0.30278    0.000  0.000  0.000  0  0  0    195.193  0.119  0.165460  0  0  0    3.10402  4.10505  4.10505  1  1    2013
MEXKIJ    6783.54  1.34011    0.287140  0.381720  0.28714  0.38172    164.491  242.485  180.944  0  0  0    1639.990  0.180  0.241760  0  0  0    2.74193  5.01858  4.94885  1  3    2002
MEXYUL    1576.66  1.16689    0.353140  0.414120  0.35314  0.41412    5.118  32.463  27.820  0  0  0    496.521  0.270  0.314920  247.661  0.134614  0.15708    3.32779  4.28249  4.27174  2  1    2013
MEYJEH    2883.36  1.50428    0.107680  0.186820  0  0    0.000  0.000  0.000  0  0  0    235.340  0.054  0.081620  0  0  0    0.95884  4.12340  4.06641  0  0    2013
MEYVOB    3990.49  1.10554    0.255620  0.333600  0  0.33296    109.241  273.754  247.619  0  0  0    918.291  0.208  0.230120  0  0  0    1.15327  5.06480  5.04336  0  0    2002
MEZSIW    2358.16  0.819457    0.531080  0.586120  0.53108  0.58612    404.906  1717.040  2095.340  404.906  1717.04  2095.34    1198.700  0.620  0.508320  1198.7  0.620313  0.50832    6.06518  7.37981  7.37981  1  2    2018
MGCITD    1226.25  1.25351    0.296720  0.388580  0.29672  0.38858    16.807  137.059  109.340  0  0  0    330.401  0.215  0.269440  330.401  0.214948  0.26944    3.63356  4.56210  4.14211  2  1    1971
MIBQAR01    17338.8  0.589873    0.766000  0.779700  0.766  0.7797    3556.960  2051.450  3477.780  3556.96  2051.45  3477.78    13094.900  1.280  0.755240  13094.9  1.28034  0.75524    7.78379  15.06856  15.04968  1  3    2013
MIBQAR02    17323.9  0.590379    0.766020  0.779640  0.76602  0.77964    3557.620  2053.590  3478.430  3557.62  2053.59  3478.43    13086.800  1.280  0.755420  13086.8  1.27955  0.75542    7.78471  15.04439  15.04419  1  3    2013
MIBQAR03    17302.2  0.591119    0.765620  0.779340  0.76562  0.77934    3546.290  2049.610  3467.340  3546.29  2049.61  3467.34    13059.700  1.277  0.754800  13059.7  1.2769  0.7548    7.77885  15.04188  15.02423  1  3    2013
MIBQAR04    17294.4  0.591387    0.765980  0.779640  0.76598  0.77964    3551.650  2053.640  3472.590  3551.65  2053.64  3472.59    13063.500  1.277  0.755360  13063.5  1.27727  0.75536    7.78619  15.03472  15.03472  1  3    2013
MIBQAR05    17274.2  0.59208    0.765900  0.779640  0.7659  0.77964    3550.320  2055.280  3471.280  3550.32  2055.28  3471.28    13050.600  1.276  0.755500  13050.6  1.27601  0.7555    7.78486  15.02301  15.02301  1  3    2013
MIBQAR06    17263.3  0.592451    0.766420  0.779940  0.76642  0.77994    3555.290  2059.450  3476.150  3555.29  2059.45  3476.15    13053.100  1.276  0.756120  13053.1  1.27626  0.75612    7.79665  15.02245  15.02244  1  3    2013
MIBQAR07    17249.9  0.592912    0.766440  0.779820  0.76644  0.77982    3554.600  2060.650  3475.470  3554.6  2060.65  3475.47    13043.000  1.275  0.756120  13043  1.27526  0.75612    7.79281  15.02655  15.02655  1  3    2013
MIBQAR08    17238.1  0.593319    0.767000  0.780200  0.767  0.7802    3558.800  2064.500  3479.580  3558.8  2064.5  3479.58    13045.400  1.276  0.756780  13045.4  1.2755  0.75678    7.80210  15.02036  15.02036  1  3    2013
MIBQAR09    17222.9  0.593843    0.766280  0.780000  0.76628  0.78    3554.060  2063.570  3474.940  3554.06  2063.57  3474.94    13027.400  1.274  0.756400  13027.4  1.27374  0.7564    7.79402  15.01290  15.01290  1  3    2013
MIBQAR10    17206.3  0.594416    0.767180  0.780400  0.76718  0.7804    3555.340  2066.310  3476.200  3555.34  2066.31  3476.2    13025.500  1.274  0.757020  13025.5  1.27355  0.75702    7.80579  15.00540  14.99630  1  3    2013
MIBQAR11    17194.3  0.59483    0.766800  0.780380  0.7668  0.78038    3554.380  2067.180  3475.250  3554.38  2067.18  3475.25    13017.500  1.273  0.757080  13017.5  1.27277  0.75708    7.80224  15.00875  15.00875  1  3    2013
MIBQAR12    17179.5  0.595342    0.766720  0.780300  0.76672  0.7803    3550.750  2066.850  3471.700  3550.75  2066.85  3471.7    13003.900  1.271  0.756940  13003.9  1.27144  0.75694    7.79926  14.99947  14.99945  1  3    2013
MIBQAR13    17170.3  0.595661    0.766860  0.780360  0.76686  0.78036    3552.300  2068.860  3473.220  3552.3  2068.86  3473.22    13000.700  1.271  0.757160  13000.7  1.27113  0.75716    7.79401  14.99900  14.99900  1  3    2013
MIBQAR14    17152.4  0.596285    0.767100  0.780360  0.7671  0.78036    3550.410  2069.930  3471.370  3550.41  2069.93  3471.37    12991.200  1.270  0.757400  12991.2  1.2702  0.7574    7.80159  14.99191  14.97947  1  3    2013
MIBQAR15    17148.4  0.596423    0.767000  0.780400  0.767  0.7804    3547.830  2068.900  3468.850  3547.83  2068.9  3468.85    12987.500  1.270  0.757360  12987.5  1.26984  0.75736    7.80192  14.99024  14.97813  1  3    2013
MIBQAR16    17130.2  0.597055    0.766560  0.780200  0.76656  0.7802    3542.680  2068.090  3463.810  3542.68  2068.09  3463.81    12969.300  1.268  0.757100  12969.3  1.26806  0.7571    7.80053  14.99257  14.95480  1  3    2013
MIBQAR17    17119.7  0.597424    0.767200  0.780460  0.7672  0.78046    3547.010  2071.890  3468.050  3547.01  2071.89  3468.05    12968.500  1.268  0.757520  12968.5  1.26798  0.75752    7.80732  14.96528  14.96528  1  3    2013
MIBQAR    17357.7  0.589231    0.765580  0.779220  0.76558  0.77922    3557.810  2049.710  3478.610  3557.81  2049.71  3478.61    13102.300  1.281  0.754840  13102.3  1.28106  0.75484    7.78602  15.07344  15.05727  1  3    2013
MIBQAR18    17109.1  0.597792    0.766880  0.780380  0.76688  0.78038    3543.370  2071.040  3464.490  3543.37  2071.04  3464.49    12959.100  1.267  0.757440  12959.1  1.26706  0.75744    7.80518  14.97444  14.97098  1  3    2013
MIBQAR19    17083.8  0.598677    0.766340  0.779960  0.76634  0.77996    3534.500  2068.920  3455.820  3534.5  2068.92  3455.82    12928.700  1.264  0.756780  12928.7  1.26409  0.75678    7.81080  14.95115  14.94644  1  3    2013
MIBQAR20    17084.8  0.598642    0.766380  0.780220  0.76638  0.78022    3536.480  2069.950  3457.750  3536.48  2069.95  3457.75    12931.100  1.264  0.756880  12931.1  1.26433  0.75688    7.80483  14.96823  14.94152  1  3    2013
MICCUY    7060.41  1.42841    0.179840  0.246100  0.17984  0.24342    233.885  331.262  231.909  233.885  331.262  231.909    1187.000  0.118  0.168120  1187  0.117697  0.16812    4.65700  5.65440  5.55158  8  1    2013
MICJUG    6365.97  0.932567    0.477640  0.520580  0.47764  0.52058    737.080  1157.840  1241.570  737.08  1157.84  1241.57    2943.500  0.496  0.462380  2943.5  0.495814  0.46238    9.45399  10.07995  9.98390  2  1    2018
MICKAN    6258.22  0.948623    0.456860  0.502860  0.45686  0.50286    725.083  1158.610  1221.360  725.083  1158.61  1221.36    2750.360  0.463  0.439480  2750.36  0.463282  0.43948    8.89719  9.59056  9.59056  2  1    2018
MICLIU    3210.6  1.39804    0.187640  0.291420  0  0.29142    34.804  108.403  77.539  0  0  0    474.847  0.106  0.147900  0  0  0    1.90444  4.66156  4.66156  0  0    2007
MICMAN    1051.39  1.42305    0.203420  0.290260  0  0.28968    1.142  10.860  7.631  0  0  0    155.984  0.104  0.148360  0  0  0    2.38898  4.21959  4.18974  1  2    2007
MICMER    5040.86  1.18724    0.335640  0.411160  0.33564  0.41116    125.732  249.425  210.088  0  0  0    1403.880  0.235  0.278500  0  0  0    3.09801  4.99254  4.55623  2  2    2007
MICMIV    2122.05  1.41013    0.181300  0.283860  0  0.28346    17.422  82.100  58.221  0  0  0    296.620  0.099  0.139780  0  0  0    1.81948  4.67723  4.56118  0  0    2007
MICMUH    6219.04  0.96232    0.486560  0.535800  0.48656  0.5358    484.688  779.361  809.878  140.122  225.311  234.133    2806.650  0.469  0.451300  2806.65  0.468971  0.4513    4.08903  6.46181  5.02661  1  3    2007
MICNES    5309.26  1.12722    0.356620  0.441660  0.35662  0.44166    268.152  505.065  448.063  0  0  0    1662.220  0.278  0.313080  0  0  0    3.18265  5.17739  5.17739  2  2    2007
MICNIW    4795.84  1.2479    0.297880  0.376500  0.29788  0.3765    124.169  258.910  207.477  0  0  0    1215.170  0.203  0.253380  0  0  0    2.66705  4.79502  4.79502  2  2    2007
MICPAQ    2485.58  1.20389    0.337380  0.412420  0.33738  0.41242    70.287  282.779  234.889  0  0  0    727.878  0.243  0.292840  0  0  0    2.73526  4.76952  4.62815  1  2    2007
MICPEU    2437.44  1.22766    0.326980  0.405800  0  0.4058    60.910  249.895  203.554  0  0  0    702.860  0.235  0.288360  0  0  0    2.51366  4.86593  4.86593  1  1    2007
MICPIY    6060.93  1.31194    0.263980  0.346160  0  0.34544    149.688  246.973  188.250  0  0  0    1395.110  0.175  0.230180  0  0  0    2.44390  4.99918  4.99503  2  1    2007
MICPUK    5944.37  1.33766    0.268940  0.339380  0  0.3385    98.333  165.422  123.665  0  0  0    1353.770  0.170  0.227740  0  0  0    2.22438  4.86394  4.86267  2  1    2007
MICQAR    5970.56  1.33179    0.254100  0.336660  0  0.33506    66.132  110.763  83.168  0  0  0    1290.000  0.162  0.216060  0  0  0    2.27653  4.73016  4.72661  2  1    2007
MICRAU    1078.62  1.03401    0.475060  0.541800  0.47506  0.5418    49.364  457.655  442.604  49.1371  455.554  440.572    477.355  0.428  0.442560  477.355  0.428005  0.44256    4.17757  5.19884  5.19599  1  3    2018
MICSAT    2688.49  1.32559    0.307300  0.356520  0.3073  0.35652    14.563  54.169  40.864  0  0  0    742.777  0.208  0.276280  742.777  0.20842  0.27628    3.95142  4.32493  4.30472  4  1    2007
MICSOH    11064.8  1.28835    0.307900  0.35286  0.3079  0.35286    378.492  342.068  265.508  177.267  160.208  124.351    3076.240  0.216  0.278020  3076.24  0.215795  0.27802    4.10250  4.86175  4.74128    8  11064.8    2007
MICTIE    1912.69  0.740712    0.561160  0.613500  0.54896  0.61238    296.828  1551.890  2095.130  296.828  1551.89  2095.13    996.586  0.703  0.521040  996.586  0.703431  0.52104    5.57415  7.33479  7.33479  1  3    2018
MICYII    4108.28  1.63389    0.060320  0.194840  0  0.1942    1.478  3.597  2.201  0  0  0    194.486  0.029  0.047340  0  0  0    1.91861  4.26625  2.63197  0  0    2013
MIDCAF    8351.44  0.878775    0.524260  0.564420  0.52426  0.56442    1159.880  1388.840  1580.430  1159.88  1388.84  1580.43    4285.290  0.584  0.513120  4285.29  0.583904  0.51312    9.68934  10.36798  10.36798  1  3    2013
MIDJIT    1305.97  1.14779    0.377200  0.444380  0.3772  0.44438    72.996  558.944  486.973  0  0  0    459.857  0.307  0.352120  459.857  0.30678  0.35212    3.97231  5.04086  5.02710  2  1    2007
MIDXAZ    1121.7  1.73045    0.205560  0.330800  0  0.32972    7.244  64.583  37.322  0  0  0    200.179  0.103  0.178460  0  0  0    1.38203  4.49040  4.46128  0  0    2007
MIDXED    6613.51  1.63087    0.204900  0.308280  0  0.30638    124.298  187.946  115.242  0  0  0    1171.780  0.109  0.177180  0  0  0    1.76789  5.07891  5.02801  0  0    2007
MIDXON    2212.65  0.784828    0.546520  0.612400  0.54652  0.6124    306.535  1385.380  1765.200  306.535  1385.38  1765.2    1143.406  0.658  0.516760  1101.72  0.634432  0.49792    5.74702  7.70955  7.70848  1  3    2007
MIFGEN    9107.21  0.963199    0.371820  0.42556  0.37182  0.42556    914.023  1003.630  1041.970  914.023  1003.63  1041.97    3259.470  0.372  0.357900  3259.47  0.371574  0.3579    7.96501  8.44164  8.44164    4  9107.21    2002
MIFGEQ    7652.91  1.07127    0.383740  0.440220  0.38374  0.44022    483.410  631.669  589.647  483.41  631.669  589.647    2624.790  0.320  0.342980  2624.79  0.320163  0.34298    4.18795  5.74279  5.73188  1  3    2018
MIFHUG    7290.05  1.09406    0.341680  0.421660  0.34168  0.42166    347.696  476.946  435.940  0  0  0    2224.920  0.279  0.305200  0  0  0    2.64955  5.96189  5.95960  1  3    2013
MIFMIZ    921.438  1.15909    0.303860  0.383800  0.30386  0.3838    21.759  236.138  203.726  21.6902  235.395  203.085    251.663  0.236  0.273120  251.663  0.235632  0.27312    4.23327  4.97355  4.97355  2  1    2013
MIFTON    1153.42  1.56472    0.183560  0.341520  0.18356  0.33574    11.181  96.933  61.950  0  0  0    176.727  0.098  0.153220  176.727  0.0979219  0.15322    3.32489  4.47958  4.47475  1  2    2018
MIGFEP    2484.31  1.23093    0.184760  0.288120  0  0.28792    15.417  62.058  50.415  0  0  0    358.436  0.117  0.144280  0  0  0    2.08821  4.38880  4.35370  2  1    2013
MIGPOJ    1237.99  1.92398    0.359180  0.440840  0.35918  0.44084    32.471  262.285  136.324  0  0  0    388.604  0.163  0.313900  388.604  0.163151  0.3139    3.78749  4.95385  4.61319  1  2    2013
MIGQIE    3556.89  1.52235    0.626800  0.653800  0.6268  0.6538    869.530  2444.640  1605.830  869.53  2444.64  1605.83    2186.990  0.404  0.614860  2186.99  0.403888  0.61486    5.40320  6.46073  6.40933  1  3    2013
MIGQOK    2550  1.33676    0.593140  0.641740  0.59314  0.64174    409.955  1607.660  1202.660  409.955  1607.66  1202.66    1419.430  0.416  0.556640  1419.43  0.41641  0.55664    6.45584  7.59618  7.59618  1  3    2013
MIGSEA    5674.76  0.97993    0.326280  0.437100  0.32628  0.4371    260.762  459.512  468.923  0  0  0    1531.620  0.275  0.269900  1531.62  0.275428  0.2699    3.45337  6.97492  6.97351  1  2    2002
MIGVON    6573.04  1.10257    0.210560  0.358000  0  0.358    27.892  42.434  38.486  0  0  0    1085.600  0.150  0.165160  0  0  0    2.10251  4.55238  4.27334  2  1    2002
MIGZUX    3736.57  0.994604    0.551440  0.584740  0.55144  0.58474    615.390  1646.940  1655.870  615.39  1646.94  1655.87    2015.360  0.542  0.539360  2015.36  0.542286  0.53936    6.70443  7.05893  7.05893  1  3    2002
MIHCUC    4415.3  0.700154    0.588600  0.626580  0.5886  0.6258    568.267  1287.040  1838.220  568.267  1287.04  1838.22    2531.730  0.819  0.573400  2531.73  0.818962  0.5734    11.75020  12.11785  12.10551  1  3    2007
MIHHIU    4068.17  1.29831    0.157380  0.273120  0.15738  0.27312    57.476  141.281  108.819  0  0  0    536.103  0.102  0.131780  0  0  0    3.20095  5.03681  5.01197  2  1    2002
MIHHOA    4017.76  1.3146    0.165720  0.268940  0.16572  0.26894    40.542  100.908  76.760  0  0  0    507.845  0.096  0.126400  0  0  0    2.96987  4.69235  4.52088  2  1    2002
MIHHUG    4048.08  1.30475    0.166460  0.272820  0.16646  0.27282    49.897  123.262  94.471  0  0  0    546.005  0.103  0.134880  0  0  0    2.99707  4.85293  4.84796  2  1    2002
MIHKIZ    1875.46  1.29923    0.302560  0.380540  0.30256  0.38054    30.534  162.809  125.312  0  0  0    473.705  0.194  0.252580  271.905  0.111589  0.14498    3.80947  4.61273  4.40108  1  2    2013
MIHWAE    4057.96  1.12617    0.603960  0.622000  0.60396  0.622    552.970  1362.680  1210.010  552.97  1362.68  1210.01    2419.840  0.530  0.596320  2419.84  0.529511  0.59632    10.90394  11.72230  11.72230  3  1    2018
